time v(/en) v(/clk) v(/rstb) v(/serial_out) v(/net97) v(/en_out)
5.00002104624585e-05 4.48882440701346e-15 -1.62644035680373e-14 0.000105231211523314 1.18799551953392 9.86614671217791e-08 1.02766246088518e-07
5.00002241757817e-05 6.77707097397111e-15 2.25442355751365e-15 0.000112087873187721 1.18799551437926 1.13927982694022e-07 1.07321050032589e-07
5.00002349943943e-05 8.61331580971229e-15 2.2568426347386e-14 0.00011749717948394 1.18799552028952 1.31084108983622e-07 1.16087661767761e-07
5.00002453445097e-05 9.17084339608881e-15 2.5670912963231e-14 0.000122672237206363 1.18799553188173 1.47063851232924e-07 1.26122199493281e-07
5.00002556828286e-05 9.44764548887252e-15 3.19530650606219e-14 0.000127841396642445 1.18799554603461 1.59138028708614e-07 1.35337278065522e-07
5.00002677668042e-05 8.36049188597768e-15 2.01697429371231e-14 0.000133883384455779 1.18799556134866 1.65584045138121e-07 1.42576790209023e-07
5.00002866288923e-05 6.40046146029017e-15 6.11057720836607e-15 0.000143314428453933 1.18799557416585 1.59336640043242e-07 1.4376733057939e-07
5.00003011817425e-05 4.50137748390876e-15 -1.38045571731406e-14 0.000150590853527305 1.18799557241534 1.45204342982449e-07 1.37289569043532e-07
5.0000314075365e-05 3.92447442511598e-15 -1.63432471000191e-14 0.000157037664757656 1.18799556380404 1.31597585204864e-07 1.28947839296771e-07
5.00003259875887e-05 3.60460467317404e-15 -2.23123656699104e-14 0.000162993776627641 1.18799555316982 1.22140263159743e-07 1.21712241584147e-07
5.00003393300544e-05 4.46998328919681e-15 -1.18369921654663e-14 0.0001696650094778 1.18799554236706 1.17779380134831e-07 1.16527454897033e-07
5.00003598041034e-05 5.76177692591611e-15 -2.92956227917899e-15 0.000179902034029154 1.18799553480491 1.23272590976181e-07 1.16377926366029e-07
5.00003762612968e-05 7.06420721751014e-15 1.20442311602178e-14 0.000188130630728115 1.18799553798698 1.34004282596847e-07 1.21715271063566e-07
5.0000390976912e-05 7.14776976136485e-15 1.04105007120924e-14 0.000195488438323921 1.18799554566409 1.43002288452592e-07 1.27730102651762e-07
5.00004051023313e-05 7.12207906929049e-15 1.33915599447985e-14 0.000202551147968683 1.18799555371625 1.47618972369442e-07 1.32060390492509e-07
5.00004224594436e-05 6.03978755462966e-15 1.05353268196387e-15 0.000211229704085336 1.18799555999735 1.46479778488652e-07 1.33469525267361e-07
5.00004379199711e-05 5.49567248544021e-15 -1.02406222272704e-15 0.00021895996784216 1.18799556038707 1.40684747546556e-07 1.31162150298098e-07
5.0000455227824e-05 4.74215185087222e-15 -1.08105349730874e-14 0.000227613894283022 1.18799555584564 1.32989795985573e-07 1.26559850591918e-07
5.0000471030253e-05 5.03704113200873e-15 -5.51066885040907e-15 0.000235515108808361 1.18799554982516 1.28268910015484e-07 1.22738758117247e-07
5.00004892802221e-05 5.28978706821319e-15 -6.15245105893479e-15 0.000244640093349087 1.18799554466872 1.2779123788294e-07 1.20933482668551e-07
5.00005071372766e-05 6.14422197105638e-15 4.43485307392102e-15 0.000253568620605536 1.18799554373051 1.3163987017759e-07 1.22211470050452e-07
5.00005281855082e-05 6.27750483612961e-15 3.03794064163288e-15 0.00026409273643196 1.18799554728283 1.37551065339009e-07 1.25717529439153e-07
5.00005466822678e-05 6.42024449291585e-15 7.32947965105867e-15 0.00027334111620516 1.18799555183738 1.40543914957277e-07 1.28332882069154e-07
5.00005682446754e-05 5.71825353941653e-15 -1.71641412576608e-15 0.000284122319986179 1.18799555487596 1.3960452721572e-07 1.28861254832631e-07
5.00005879166293e-05 5.57837161175788e-15 -2.23087858951153e-16 0.000293958296924588 1.18799555415676 1.36003884511077e-07 1.27143388461278e-07
5.00006110526783e-05 5.22864021373078e-15 -6.31394561278475e-15 0.000305526321467377 1.18799555066837 1.32294728661565e-07 1.24531905740568e-07
5.00006330149165e-05 5.72375967053723e-15 8.78702349457851e-16 0.00031650744054751 1.18799554778091 1.31759123265185e-07 1.23416944305655e-07
5.00006646145297e-05 5.87769319998375e-15 -4.73633698754164e-16 0.000332307247171519 1.187995547923 1.34966971875538e-07 1.24774329909228e-07
5.00006936676229e-05 6.1462981877836e-15 4.87600427872573e-15 0.000346833793742458 1.18799555091566 1.37628049225523e-07 1.26783455851477e-07
5.00007210511635e-05 5.6371351582847e-15 -2.4709975356686e-15 0.000360525564078928 1.18799555256783 1.37008374999777e-07 1.27029649514284e-07
5.00007600638452e-05 5.67401310917005e-15 5.7714024976647e-16 0.000380031904870789 1.18799555092763 1.34003813289687e-07 1.25282402944684e-07
5.0000791734611e-05 5.57475934393685e-15 -3.17207990165296e-15 0.000395867287814685 1.18799554894134 1.33481857470578e-07 1.24455363195876e-07
5.00008276320718e-05 6.02901418264865e-15 3.75872833503562e-15 0.000413816018202856 1.18799554934919 1.35407577446682e-07 1.25373173708412e-07
5.00008772955853e-05 5.68996007025215e-15 -2.01823664136217e-15 0.000438647774979499 1.18799555140763 1.36437318786334e-07 1.26427719612956e-07
5.00009156489227e-05 5.77887961344537e-15 1.54549964910081e-15 0.000457824443653778 1.18799555104656 1.34912307015029e-07 1.25687435655679e-07
5.00009613901825e-05 5.60030654066825e-15 -2.90540075860223e-15 0.000480695073551036 1.187995549557 1.34198155047234e-07 1.24935933322277e-07
5.00010050676033e-05 5.97347893520052e-15 3.27616268392878e-15 0.000502533783924141 1.18799554988118 1.35435077678204e-07 1.25546118723517e-07
5.00010597998841e-05 5.70228147729844e-15 -2.36761043153269e-15 0.000529899924362997 1.18799555084361 1.36225805711613e-07 1.26333106698318e-07
5.00011118865329e-05 5.84384850870511e-15 2.04420040132353e-15 0.000555943248758525 1.1879955507705 1.34742550689941e-07 1.25471934109596e-07
5.0001178836989e-05 5.57121942930527e-15 -2.70689630611236e-15 0.00058941847682417 1.18799554967818 1.34533006628692e-07 1.25063528835328e-07
5.00012412388007e-05 5.99262791018407e-15 3.18704191241364e-15 0.000620619382664883 1.18799555034695 1.35591222134457e-07 1.2574294877054e-07
5.00013381876075e-05 5.54055350355585e-15 -3.04573479943279e-15 0.000669093786051257 1.18799555066236 1.35056465930238e-07 1.2561956664281e-07
5.00014211936775e-05 5.93929328335456e-15 2.62241139626866e-15 0.000710596821057236 1.18799554981432 1.34783839259892e-07 1.25264920089434e-07
5.00015102649408e-05 5.62849244670069e-15 -2.25937242025336e-15 0.000755132452688332 1.18799555053542 1.35604455721963e-07 1.25819414105606e-07
5.0001674524395e-05 5.88881360278761e-15 2.17199476926785e-15 0.000837262179800536 1.18799555022229 1.34781155191364e-07 1.25397043969591e-07
5.00018204628893e-05 5.63798520262904e-15 -2.18808697142787e-15 0.000910231426964743 1.18799555010714 1.35325838247488e-07 1.25582561027439e-07
5.00019702464891e-05 5.90134072728664e-15 2.29945465368301e-15 0.00098512322683926 1.18799555051999 1.35163610191079e-07 1.25652523217061e-07
5.00021430873883e-05 5.61123200138113e-15 -2.43601413274698e-15 0.00107154367646583 1.18799554992304 1.34975809672163e-07 1.25389711537718e-07
5.00023469521767e-05 5.92926545174784e-15 2.55527219680011e-15 0.00117347607065301 1.18799555048437 1.35385765182214e-07 1.25741620134888e-07
5.00026901237201e-05 5.59069087403435e-15 -2.61771421346253e-15 0.00134506184235974 1.18799554994185 1.34865283861385e-07 1.25362766639493e-07
5.00031328747107e-05 5.94073341954907e-15 2.66010389997208e-15 0.00156643733766519 1.18799555033387 1.35408429824511e-07 1.25722879534292e-07
5.00035938298081e-05 5.58611425392069e-15 -2.69410918495759e-15 0.00179691488636546 1.18799554993164 1.34831820487719e-07 1.25350805920058e-07
5.00041370746972e-05 5.94419830497072e-15 2.71881544966534e-15 0.00206853733089623 1.18799555016597 1.35395788565008e-07 1.25694831308748e-07
5.00047363694021e-05 5.58062576930927e-15 -2.73529067910356e-15 0.00236818468335705 1.18799554989706 1.3484622600296e-07 1.2537863483585e-07
5.00053958494298e-05 5.94695497157481e-15 2.7471130181496e-15 0.00269792469717448 1.18799554998273 1.35349635650768e-07 1.25644236411493e-07
5.00061317909315e-05 5.58081501456434e-15 -2.75388092561094e-15 0.00306589544806306 1.18799554982284 1.34852786776258e-07 1.25382597872288e-07
5.00069464275652e-05 5.94626812827362e-15 2.7585537193411e-15 0.00347321376490179 1.18799554978807 1.35302028098023e-07 1.25601009373605e-07
5.00078574001025e-05 5.57904530541289e-15 -2.7596086396678e-15 0.00392870003358345 1.18799554970809 1.34871682321339e-07 1.25399932754001e-07
5.00088831738158e-05 5.94821478755971e-15 2.75958112402749e-15 0.00444158689019788 1.18799554956524 1.3523397188208e-07 1.25535690404539e-07
5.00100435290818e-05 5.57727899990073e-15 -2.75720585216809e-15 0.0050217645232312 1.18799554953973 1.34884086079993e-07 1.25408372933361e-07
5.00113653960631e-05 5.94812560700778e-15 2.75501639743186e-15 0.005682698013841 1.18799554930356 1.35170745055518e-07 1.25479671152532e-07
5.00128810469299e-05 5.57632386844471e-15 -2.75140425246132e-15 0.00644052344725733 1.18799554930035 1.34879694314031e-07 1.25398762951083e-07
5.00146308266888e-05 5.94782230299731e-15 2.74860325510022e-15 0.00731541332670272 1.18799554897687 1.35103160698819e-07 1.25418994426821e-07
5.00166641401424e-05 5.57561555966747e-15 -2.74487315288316e-15 0.00833207005351224 1.18799554896491 1.3485558926684e-07 1.25369986186383e-07
5.00190410476687e-05 5.9460661181822e-15 2.74233301193992e-15 0.0095205238166758 1.18799554855088 1.35032140850593e-07 1.25356048542561e-07
5.0021836448131e-05 5.57480780347933e-15 -2.73907143374372e-15 0.0109182240478325 1.18799554849391 1.34807171894137e-07 1.2531845783367e-07
5.00251429802012e-05 5.94316727788213e-15 2.73709521907821e-15 0.0125714900829143 1.18799554797151 1.34943880945455e-07 1.2527641397447e-07
5.00290740042674e-05 5.57326675108231e-15 -2.73443303834628e-15 0.0145370021160371 1.18799554782631 1.34729139395303e-07 1.25239767158544e-07
5.00337685702368e-05 5.93951633895057e-15 2.73305731030031e-15 0.0168842851007224 1.18799554716007 1.34829985620621e-07 1.2517129166944e-07
5.00393973220997e-05 5.5692105609816e-15 -2.73094930567344e-15 0.019698661032206 1.18799554686869 1.34611022930405e-07 1.25126119601424e-07
5.00461693541817e-05 5.93303030079344e-15 2.73008632913738e-15 0.0230846770732225 1.18799554599891 1.34672184018614e-07 1.25026173060546e-07
5.00543409636841e-05 5.56033479193016e-15 -2.72843164373581e-15 0.027170481824412 1.18799554547863 1.34431756585546e-07 1.24960024702234e-07
5.0064226209878e-05 5.91999458770627e-15 2.72797518781137e-15 0.0321131049213884 1.18799554431247 1.34445193768733e-07 1.2482216876769e-07
5.00762098904798e-05 5.54097165743897e-15 -2.72665862632351e-15 0.0381049452222841 1.18799554344303 1.34163113429437e-07 1.2472248331654e-07
5.00907634677915e-05 5.88908645312299e-15 2.72650523735425e-15 0.045381733878131 1.18799554183833 1.3410517817254e-07 1.24534441578044e-07
5.0108464484269e-05 5.49173840182334e-15 -2.72542865045703e-15 0.0542322421169505 1.18799554044167 1.33744949631806e-07 1.24385437786141e-07
5.01300204305126e-05 5.80496423168545e-15 2.72550068401827e-15 0.0650102152387447 1.1879955381848 1.33565701006947e-07 1.24135446555213e-07
5.01562979383159e-05 5.34150702601599e-15 -2.72458172909385e-15 0.0781489691404356 1.18799553599722 1.3303541978143e-07 1.23925211912875e-07
5.01883586492697e-05 5.51656385080969e-15 2.72483038380579e-15 0.0941793246173199 1.18799553277059 1.32566328100044e-07 1.23616043627269e-07
5.02275028417497e-05 4.73982233572741e-15 -2.7239844183049e-15 0.113751420857379 1.18799552940817 1.31493008356006e-07 1.23382981184889e-07
5.02753236781009e-05 4.11993641135606e-15 2.72443053980779e-15 0.137661839032974 1.1879955247636 1.29796097861529e-07 1.23168513239544e-07
5.03337713822339e-05 1.0368040868993e-15 -2.72344504805671e-15 0.166885691099477 1.18799551974429 1.25403465737433e-07 1.23450962392087e-07
5.04052389995503e-05 -7.45833066082672e-15 2.72458251090218e-15 0.202619499757487 1.18799551335752 1.12730891770417e-07 1.25357212944904e-07
5.04926405399743e-05 -4.29051268940597e-14 -2.72153743135153e-15 0.246320269968586 1.18799550750798 6.3814386121109e-08 1.34934654282623e-07
5.05193889500825e-05 -6.50658991185474e-14 2.72678675276909e-15 0.259694475022066 1.18799550607674 3.29687143420841e-08 1.41388588711126e-07
5.0572885770299e-05 -1.44244856232706e-13 -2.71740057312331e-15 0.286442885128148 1.18799550582709 -7.57516084551713e-08 1.6389125875751e-07
5.05902695718579e-05 -1.82578342757005e-13 2.72986017159005e-15 0.295134785906569 1.18799550604752 -1.2937291721002e-07 1.74464005400813e-07
5.06250371749757e-05 -2.9042878661316e-13 -2.71783972203389e-15 0.312518587463703 1.18799550682753 -2.89259639159279e-07 1.93489852743179e-07
5.06361571535981e-05 -3.32182766872032e-13 2.7225356750491e-15 0.318078576774641 1.18799550607955 -3.56486961155331e-07 1.96162381840974e-07
5.06583971108428e-05 -4.35597823283752e-13 -2.71473342132192e-15 0.329198555396385 1.18799550573632 -5.20664856161623e-07 2.03500149218255e-07
5.06872674902211e-05 -5.95244637155049e-13 2.73095637570527e-15 0.343633745083401 1.18799550725811 -7.63976894311874e-07 2.26170868256206e-07
5.06946878595332e-05 -6.42164582468101e-13 -2.71215763136332e-15 0.34734392973888 1.18799550804318 -8.35333780184496e-07 2.32378322706084e-07
5.07095285981573e-05 -7.33030905580106e-13 2.71647206009333e-15 0.354764299050696 1.18799550706783 -9.83689211756584e-07 2.35665764803676e-07
5.07147436017163e-05 -7.62451923345028e-13 -2.78191060036156e-15 0.357371800831973 1.18799550346898 -1.04951568672985e-06 2.18393281577135e-07
5.07251736088342e-05 -7.1665197405094e-13 2.72740309656745e-15 0.362586804393685 1.18799549682252 -1.00241449125545e-06 1.90218557738848e-07
5.07285107884176e-05 -5.41733228020903e-13 -2.82916093580232e-15 0.364255394186968 1.18799549342808 -7.30260000819795e-07 1.7316703908405e-07
5.07351851475844e-05 -1.49343808169676e-13 2.72039379822696e-15 0.367592573773547 1.18799548558457 -1.12314418714919e-07 1.37077926485325e-07
5.07440445880291e-05 5.0967444492499e-15 -2.75356358458987e-15 0.372022293997256 1.18799548206371 1.30293116184635e-07 1.21825124163934e-07
5.07463419237878e-05 3.82134792806369e-15 2.75736661760998e-15 0.373170961876533 1.18799548173075 1.28821770504745e-07 1.22421134943219e-07
5.07509365953053e-05 -1.91861617599931e-16 -2.75581391379343e-15 0.375468297635341 1.18799548154406 1.22060609768629e-07 1.22377127973784e-07
5.07584260098252e-05 8.97783926620319e-16 2.75684253303003e-15 0.379213004895196 1.18799548068695 1.24203075243787e-07 1.22719098991087e-07
5.07661942477863e-05 -1.49408060875676e-15 -2.75605429148188e-15 0.383097123875841 1.18799548018149 1.20057296752671e-07 1.22517227301955e-07
5.07789365717424e-05 1.07880036063067e-15 2.75680164973983e-15 0.389468285853791 1.18799547882488 1.24512379509659e-07 1.22753510403332e-07
5.07966136576661e-05 -1.42212329970383e-15 -2.75590799970963e-15 0.398306828815707 1.18799547744163 1.20356020534714e-07 1.22678542666161e-07
5.08214219640637e-05 1.16997969822571e-15 2.75684744917729e-15 0.410710982014407 1.18799547503337 1.25058836158153e-07 1.23160759024954e-07
5.08586229395962e-05 -1.33756258467958e-15 -2.75563655910193e-15 0.429311469780656 1.18799547201698 1.21661978155127e-07 1.23834781108473e-07
5.09124440740115e-05 1.24514418502509e-15 2.7573417225232e-15 0.456222036987954 1.18799546742154 1.28682616331923e-07 1.26664738836786e-07
5.09917868908134e-05 -1.28647915746618e-15 -2.75440297003311e-15 0.495893445388134 1.18799546208259 1.33064230206914e-07 1.3514646930647e-07
5.11094384720047e-05 1.27113148758466e-15 2.75883997099663e-15 0.55471923598154 1.1879954553679 1.5906433797686e-07 1.5700406368253e-07
5.12830496194268e-05 -1.27789291253533e-15 -2.7559423472642e-15 0.641524809690811 1.18799544338192 1.73418954483642e-07 1.75487002766419e-07
5.15414726897292e-05 1.27562598319898e-15 2.75688788021124e-15 0.770736344841651 1.18799542018908 1.80612754024315e-07 1.7854869856794e-07
5.19258015144039e-05 -1.27601156384603e-15 -2.75592637466794e-15 0.962900757178626 1.18799538625453 1.80861807135625e-07 1.82925867305776e-07
5.25056373203102e-05 1.27603988118749e-15 2.75658457009314e-15 1.25281866013194 1.18799533286285 1.83593267389193e-07 1.8152945493118e-07
5.33046316905267e-05 -1.27572605194565e-15 -2.75581962955088e-15 1.65231584524018 1.18799526053248 1.81837443261806e-07 1.83900492236801e-07
5.35533215019468e-05 1.27586720111263e-15 2.75628000018823e-15 1.77666075095084 1.1879952369552 1.83632923591349e-07 1.81570419172528e-07
5.37629802283262e-05 -1.27649133499308e-15 -2.75544837348342e-15 1.88149011414123 1.18799521805719 1.81753567583787e-07 1.83816200228775e-07
5.3968039117693e-05 1.27434228144217e-15 2.75567194706275e-15 1.98401955882614 1.18799519772143 1.83525299576505e-07 1.81467187523877e-07
5.40360180820472e-05 -1.2726849073494e-15 -2.75449160117162e-15 2.01800904100275 1.18799519183502 1.817229729109e-07 1.83775502376659e-07
5.40740191876708e-05 1.26793186130963e-15 2.75346164049654e-15 2.03700959381521 1.187995187423 1.83432574240232e-07 1.81393043937431e-07
5.40914250817526e-05 -1.2593170276202e-15 -2.74963994294362e-15 2.0457125408555 1.18799518649683 1.81841177374503e-07 1.83855221897255e-07
5.41000903967701e-05 1.24218909530216e-15 2.74205112547444e-15 2.05004519836491 1.1879951848042 1.83173576370232e-07 1.81210676517706e-07
5.41042954606028e-05 -1.21289978050349e-15 -2.72099677890748e-15 2.05214773028064 1.18799518541421 1.82275295650989e-07 1.84142226875334e-07
5.41063877348175e-05 1.16870025207458e-15 2.66609836596089e-15 2.05319386738861 1.18799518387344 1.82521713576395e-07 1.80823776928774e-07
5.41074399739591e-05 -1.1196091348926e-15 -2.51675358101267e-15 2.05371998695879 1.1879951856916 1.83028463184221e-07 1.84460807357311e-07
5.41079799579945e-05 1.07813803815257e-15 2.12762532490781e-15 2.05398997897712 1.18799518266818 1.81824263316732e-07 1.80781640102147e-07
5.41082628094569e-05 -1.01130910206666e-15 -1.11213200546288e-15 2.05413140470767 1.18799518746988 1.83951652605328e-07 1.8439103475649e-07
5.41084194967689e-05 7.78713064408009e-16 -1.44904543566669e-15 2.05420974836432 1.18799517980181 1.79619619262484e-07 1.80211799311448e-07
5.41085640166121e-05 -4.12573270305488e-16 4.93153267032975e-15 2.05428200828531 1.18799518985345 1.87347067845682e-07 1.85684811633359e-07
5.41086680670948e-05 -1.30273924833603e-16 -9.82593290319277e-15 2.05433403352725 1.18799517973881 1.76457704212533e-07 1.79234434838853e-07
5.41087876717512e-05 5.18151164807573e-16 1.32098355379827e-14 2.05439383585484 1.18799518726974 1.88381851244461e-07 1.85254019550322e-07
5.41088764370703e-05 -8.08911626954823e-16 -1.5659606153951e-14 2.05443821851499 1.18799518410463 1.78913123726774e-07 1.81533289670362e-07
5.41089387146396e-05 9.00803330644541e-16 1.63893652907143e-14 2.05446935729904 1.18799518343847 1.83079230213718e-07 1.81996010315603e-07
5.41089929307609e-05 -1.0136576376768e-15 -1.74668643491268e-14 2.05449646536025 1.18799518344237 1.82509811154289e-07 1.82707617686685e-07
5.41090429967582e-05 1.47663353217469e-15 2.17422330331484e-14 2.0545214983584 1.18799518725014 1.84993361629566e-07 1.84058665811843e-07
5.41090881996308e-05 -2.08198093588615e-15 -2.7196198198511e-14 2.05454409979521 1.18799518271436 1.79376666635968e-07 1.81103640678398e-07
5.41091331785992e-05 2.36269146349587e-15 2.97136594792424e-14 2.05456658927889 1.18799518413824 1.83784119690214e-07 1.82686834933327e-07
5.41091829863349e-05 -2.4460897177073e-15 -3.05489576520395e-14 2.05459149314723 1.18799518418848 1.82468157054796e-07 1.82773446389613e-07
5.41092254039178e-05 2.72741021218042e-15 3.3228910898003e-14 2.0546127019382 1.18799518598191 1.8382987019891e-07 1.83327258473397e-07
5.41092755770063e-05 -3.08440133066039e-15 -3.65039804528038e-14 2.05463778848292 1.18799518297576 1.80531875925599e-07 1.81556079230262e-07
5.4109323482487e-05 3.32722451939029e-15 3.87195414559602e-14 2.05466174122283 1.1879951846038 1.83859531229598e-07 1.82960822354685e-07
5.4109379536981e-05 -3.40741980916487e-15 -3.9487575188411e-14 2.05468976847025 1.18799518435182 1.82212213362803e-07 1.82641056073933e-07
5.41094325524399e-05 3.51245904827081e-15 4.05233429399683e-14 2.05471627619929 1.18799518498831 1.83035272532064e-07 1.82776024178151e-07
5.41095141227106e-05 -3.63601998820087e-15 -4.16863137596208e-14 2.05475706133506 1.18799518334707 1.81665944252229e-07 1.82083206464084e-07
5.41095879387599e-05 3.79282926187727e-15 4.31355889346766e-14 2.05479396935928 1.18799518525256 1.83824317210049e-07 1.83206110973141e-07
5.41096723417122e-05 -3.90735502864768e-15 -4.41826270739253e-14 2.05483617083586 1.18799518377094 1.81455906040491e-07 1.82113296860917e-07
5.41098321288652e-05 3.95020162861119e-15 4.45809628322979e-14 2.05491606441193 1.18799518465936 1.83525885336385e-07 1.82919803282742e-07
5.41099478914876e-05 -3.99326230335096e-15 -4.49763307587181e-14 2.05497394572355 1.18799518413544 1.81929189023484e-07 1.82417712420891e-07
5.41100849548741e-05 4.02023718343234e-15 4.5234509497672e-14 2.05504247741636 1.18799518442092 1.8304876619355e-07 1.82668979025409e-07
5.41102601335033e-05 -4.04138978036852e-15 -4.54353285603705e-14 2.05513006673142 1.1879951840798 1.82200706016491e-07 1.82513466108651e-07
5.41105426409085e-05 4.05547163058997e-15 4.5575134203869e-14 2.05527132043356 1.18799518449167 1.82953196602842e-07 1.82669585755965e-07
5.41108597354614e-05 -4.07023969428172e-15 -4.57141635504392e-14 2.05542986771043 1.18799518389724 1.82204300246554e-07 1.82473202041299e-07
5.41111980452022e-05 4.08514661066502e-15 4.58602553838291e-14 2.05559902258043 1.18799518455549 1.82988894672745e-07 1.8272590451441e-07
5.41115825696909e-05 -4.10025999628804e-15 -4.60007021100604e-14 2.05579128482523 1.18799518370716 1.82142071864951e-07 1.82407731986374e-07
5.41119990544798e-05 4.11463569915102e-15 4.61413447519302e-14 2.05599952721925 1.18799518458201 1.83061089153111e-07 1.82789132930185e-07
5.41124606069733e-05 -4.12899994809098e-15 -4.6275286708885e-14 2.05623030346641 1.18799518353358 1.82064779646149e-07 1.82346918462828e-07
5.41129825951862e-05 4.1417866583905e-15 4.63999093160022e-14 2.05649129757244 1.18799518455631 1.83133776703396e-07 1.82841235269888e-07
5.41135822441237e-05 -4.15393293962278e-15 -4.65113254516465e-14 2.05679112204163 1.18799518337109 1.81995937393327e-07 1.82300034074023e-07
5.41142926652222e-05 4.16405013134534e-15 4.66091840598767e-14 2.05714633259044 1.18799518447332 1.83219666789959e-07 1.82904783445939e-07
5.41151594822711e-05 -4.17313951830882e-15 -4.66904933577352e-14 2.05757974111529 1.18799518318641 1.81927214808838e-07 1.82252853719907e-07
5.41162514193332e-05 4.17990467056439e-15 4.67564265707104e-14 2.05812570964591 1.18799518430079 1.83252956245555e-07 1.82919721624529e-07
5.411767405101e-05 -4.18566609396221e-15 -4.68067146621577e-14 2.05883702548478 1.18799518292958 1.81897094755101e-07 1.82237068463214e-07
5.41195883501717e-05 4.18948347920196e-15 4.68450581174232e-14 2.05979417506516 1.18799518398607 1.83282057039338e-07 1.82937795008619e-07
5.41222461972284e-05 -4.19274163124482e-15 -4.68721248313128e-14 2.06112309859394 1.18799518247877 1.81874108866882e-07 1.82222350065314e-07
5.41260419867681e-05 4.19456073268713e-15 4.6891811117102e-14 2.06302099336337 1.18799518336259 1.83294141990517e-07 1.82943896128863e-07
5.41315934114412e-05 -4.1962563930776e-15 -4.69046217933858e-14 2.06579670570036 1.18799518156782 1.8186329130471e-07 1.8221566931456e-07
5.41398688053334e-05 4.19697314027966e-15 4.6913887234428e-14 2.06993440264602 1.18799518201959 1.83294936391846e-07 1.82941848231372e-07
5.41523913424215e-05 -4.19783304593883e-15 -4.6919352501328e-14 2.07619567119055 1.18799517954491 1.81854715775924e-07 1.82208927739155e-07
5.41715188723662e-05 4.19805720390266e-15 4.69235885991533e-14 2.08575943616248 1.18799517894254 1.83288290867587e-07 1.82933922408503e-07
5.42010775415102e-05 -4.19847991337333e-15 -4.69256775479021e-14 2.10053877073487 1.18799517480996 1.81840047271994e-07 1.8219499302765e-07
5.42463780817391e-05 4.19855067636895e-15 4.69276943934114e-14 2.12318904084892 1.18799517166213 1.83268147756218e-07 1.82913181459438e-07
5.43189599109681e-05 -4.19871698627814e-15 -4.6928311695233e-14 2.15947995546383 1.18799516334466 1.81805727475351e-07 1.82160924529928e-07
5.44233964071234e-05 4.19877928858971e-15 4.69294105279088e-14 2.21169820354104 1.18799515444802 1.8321638246032e-07 1.82861129491618e-07
5.46221827742424e-05 -4.19881198177226e-15 -4.69293826550068e-14 2.31109138710098 1.18799513387306 1.8171323067853e-07 1.82068527509466e-07
5.48110913871212e-05 4.19886905080709e-15 4.69301725083141e-14 2.4055456935399 1.18799511679272 1.8309518340646e-07 1.82739822757438e-07
5.5e-05 -4.19890949314284e-15 -4.69301569064651e-14 2.49999999997969 1.18799509721372 1.81592156460161e-07 1.81947573102106e-07
5.50029679300978e-05 -1.87106844559072e-16 -5.67717592739746e-16 2.49999999999996 1.18799506467882 1.61954833814578e-08 1.72070165158196e-08
5.50055998763717e-05 1.57657198318074e-16 6.07980783615303e-16 2.49999999999997 1.18799506562482 1.62127541621452e-08 1.52921763678723e-08
5.50063387577694e-05 -1.07385711765476e-16 -7.15645155231543e-16 2.49999999999996 1.1879950643354 1.69329418173365e-08 1.76203268689962e-08
5.50072282900201e-05 1.015227475262e-16 7.85729392803477e-16 2.49999999999997 1.18799506549273 1.58958259319017e-08 1.53286312329011e-08
5.50085426513008e-05 -1.03104189402969e-16 -8.32218375622116e-16 2.49999999999995 1.18799506404702 1.67754982524154e-08 1.7281554191529e-08
5.50096073905524e-05 1.07302230511112e-16 8.89765414649643e-16 2.49999999999997 1.18799506528714 1.60655100683198e-08 1.56205394337898e-08
5.5010888500207e-05 -1.1176654717995e-16 -9.37947865344629e-16 2.49999999999995 1.18799506376124 1.66035113085684e-08 1.7007337074133e-08
5.50123647195397e-05 1.15986092778949e-16 9.79975878522003e-16 2.49999999999997 1.18799506502291 1.62076445785699e-08 1.583373817517e-08
5.50140651228096e-05 -1.19800862664458e-16 -1.01662504843278e-15 2.49999999999995 1.187995063409 1.648446291791e-08 1.68361864963412e-08
5.50162963491972e-05 1.22763477817138e-16 1.04457910201359e-15 2.49999999999997 1.18799506461981 1.63019074251184e-08 1.59649729269998e-08
5.50193558020243e-05 -1.24948148116469e-16 -1.06500066152865e-15 2.49999999999995 1.18799506284564 1.64161388334808e-08 1.67433554627079e-08
5.50240437619938e-05 1.26378381099917e-16 1.07830205946271e-15 2.49999999999997 1.18799506380701 1.63485263530016e-08 1.60272012921287e-08
5.5032718827252e-05 -1.27155558035325e-16 -1.08551064283023e-15 2.49999999999995 1.18799506143667 1.63883807980272e-08 1.67066700483758e-08
5.50500689577684e-05 1.27542186029689e-16 1.08909215218186e-15 2.49999999999997 1.18799506106661 1.63632575986828e-08 1.60464535238985e-08
5.50790990827017e-05 -1.27775908900908e-16 -1.09125584515824e-15 2.49999999999995 1.18799505655155 1.63810718065159e-08 1.66970042635339e-08
5.51243382489514e-05 1.27923334158615e-16 1.09262005868956e-15 2.49999999999997 1.18799505324495 1.63685681922705e-08 1.60531950764123e-08
5.51976143215575e-05 -1.28016931035454e-16 -1.09348602311889e-15 2.49999999999995 1.18799504407047 1.63790547849153e-08 1.66940888212772e-08
5.53118942522488e-05 1.28074351074057e-16 1.09401710156183e-15 2.49999999999997 1.18799503349505 1.63719129958506e-08 1.60571002238061e-08
