time v(/en) v(/clk) v(/rstb) v(/word) v(/net066) v(/en_out) v(/W0) v(/W1) v(/W2) v(/W3) v(/W4) v(/W5) v(/W6) v(/W7)
7.0467505056379e-05 9.14273219516985e-11 1.46681077715026e-09 2.50000000258448 2.33752528201879 1.2306362067629e-05 1.07867472613551e-05 1.23558914681956e-05 2.49912954782846 1.23658032061176e-05 2.49912953998453 2.49912954613141 1.24669899931998e-05 1.23889524457881e-05 1.24351716402914e-05
7.05e-05 -9.14356002503448e-11 -1.46693478723922e-09 2.49999999741532 2.49999999983786 -1.10066249114052e-05 -1.08263968635273e-05 -1.17523721200898e-05 2.49912002275267 -1.17622928175954e-05 2.49912002949733 2.49912002330914 -1.18607911957745e-05 -1.17332825604995e-05 -1.16971168338784e-05
7.05121409502766e-05 5.51223124203557e-15 8.25230863746066e-14 2.50000000000005 2.50000000000001 4.83102221706566e-07 -1.16704207537513e-07 1.91358022414859e-07 2.4991247668475 1.93834871156987e-07 2.49912476614538 2.49912476612378 1.94728711389881e-07 2.19908483478297e-07 2.61091900521431e-07
7.05285592859333e-05 -5.44367746068823e-15 -8.13620717703483e-14 2.49999999999987 2.49999999999999 4.43584223333773e-07 -1.40628268856799e-07 1.84172227465735e-07 2.49912509031807 1.82628593174876e-07 2.49912509038654 2.49912509038605 1.84043149546516e-07 2.08711422290082e-07 2.49909268723168e-07
7.05437469750838e-05 5.40016969978858e-15 8.06107903800624e-14 2.50000000000005 2.50000000000001 4.81830454635571e-07 -1.18009856296588e-07 1.9026843086977e-07 2.49912500197004 1.92535595823749e-07 2.49912500189711 2.49912500189612 1.93422940356992e-07 2.18610676150463e-07 2.59795040257013e-07
7.05741223533847e-05 -5.35576674715208e-15 -7.98635207940063e-14 2.49999999999987 2.49999999999999 4.43929564738263e-07 -1.40225441395397e-07 1.84551614637961e-07 2.49912527098534 1.83167108926293e-07 2.49912527106431 2.49912527106385 1.84586953764225e-07 2.09250939238276e-07 2.50451202722538e-07
7.06348731099865e-05 5.35595839265353e-15 7.98578953376458e-14 2.50000000000005 2.50000000000001 4.807213086914e-07 -1.19100777211827e-07 1.89396960131384e-07 2.49912536346094 1.91586560178403e-07 2.49912536338293 2.49912536338199 1.92471743466535e-07 2.17664651219204e-07 2.58852942140651e-07
7.07563746231901e-05 -5.33360004172392e-15 -7.94861644161497e-14 2.49999999999988 2.49999999999999 4.42897050573743e-07 -1.41196979548464e-07 1.83850976759772e-07 2.49912599363528 1.82505013958786e-07 2.49912599371678 2.49912599371643 1.83926822802588e-07 2.08594384572197e-07 2.49802934249478e-07
7.09993776495974e-05 5.34485074530685e-15 7.96689102044647e-14 2.50000000000004 2.50000000000001 4.78820132561545e-07 -1.20978324826013e-07 1.88060449185624e-07 2.49912680792417 1.90231240025499e-07 2.49912680784499 2.49912680784419 1.91117279424024e-07 2.16320589666876e-07 2.57525194487821e-07
7.1485383702412e-05 -5.32806587935083e-15 -7.93919519877441e-14 2.49999999999988 2.49999999999999 4.40649442548439e-07 -1.4359437627651e-07 1.82332279034193e-07 2.49912887881428 1.80996317480693e-07 2.49912887889651 2.49912887889644 1.82421346394677e-07 2.07107953627665e-07 2.48349100614672e-07
7.22533500521025e-05 5.34178812603774e-15 7.96168466919135e-14 2.50000000000004 2.50000000000001 4.76625664367357e-07 -1.23695331685261e-07 1.86550251285047e-07 2.49913175984738 1.8871665403888e-07 2.49913175976803 2.4991317597676 1.89607484452551e-07 2.14844112023967e-07 2.56104455911283e-07
7.33275319021185e-05 -5.3261151156278e-15 -7.93587141457191e-14 2.49999999999988 2.49999999999999 4.39270163617608e-07 -1.45980945547492e-07 1.81321397877589e-07 2.4991361283495 1.79989934359347e-07 2.49913612843215 2.49913612843245 1.81422315693736e-07 2.06157120636835e-07 2.47479657877244e-07
7.41637659510593e-05 5.33981025487483e-15 7.95832382754873e-14 2.50000000000004 2.50000000000001 4.7608400614021e-07 -1.25386075635559e-07 1.86057184741718e-07 2.49913925113217 1.88221394217144e-07 2.49913925105279 2.49913925105262 1.89119584916345e-07 2.14406141552046e-07 2.55750415112318e-07
7.5e-05 -5.32401665898621e-15 -7.93229792915542e-14 2.49999999999988 2.49999999999999 4.39269525853216e-07 -1.47022202974798e-07 1.81197617937149e-07 2.49914265845043 1.79870741109807e-07 2.49914265853345 2.4991426585339 1.81309746244525e-07 2.06087773485976e-07 2.47483387393936e-07
7.5003125e-05 4.79141466825083e-15 0.156249997418669 2.50000000000026 2.5 1.07602026084042e-05 1.01409234710423e-05 1.0432842963143e-05 2.49914317670246 1.04331426235329e-05 2.49914317668715 2.49914317668827 1.04342774027839e-05 1.04592809525603e-05 1.05005583778976e-05
7.500813216287e-05 1.14277641933914e-15 0.406608141052002 2.50000000000014 2.5 2.43166266320042e-05 2.37113661736891e-05 2.40107118097168e-05 2.4991416751072 2.40112289696133e-05 2.49914167511515 2.49914167511607 2.40123991689733e-05 2.40372524709616e-05 2.40783631200335e-05
7.5010635744305e-05 2.06194964414596e-13 0.531787212597132 2.5000000000152 2.50000000000038 0.000239783593998601 0.000238458737994628 0.000237100226670055 2.49913091636169 0.000237100132588499 2.4991309094099 2.49913091007711 0.000237097282132373 0.000237100734275473 0.000237101632827757
7.5012400099309e-05 7.49312722055768e-13 0.620004962329305 2.500000000056 2.50000000000142 0.00094367992038525 0.000938825219773036 0.000933767264067119 2.4990953575769 0.000933767233291368 2.49909536198559 2.4990953614953 0.000933758698474643 0.000933766659391808 0.000933765797920995
7.50144680166247e-05 1.47380296470358e-12 0.723400827734486 2.5000000000996 2.5000000000026 0.00273848806215893 0.00272966644551033 0.0027206048585281 2.49905683288238 0.00272060497633734 2.49905682960752 2.49905682997474 0.00272060234875697 0.00272060551361792 0.00272060632542577
7.50164360335265e-05 1.71582505457072e-12 0.821801672488163 2.5000000001182 2.50000000000306 0.00512505886399175 0.00511461786385664 0.00510381174578136 2.49903665473109 0.00510381161636497 2.49903665706064 2.49903665678959 0.00510380903720695 0.00510381109102127 0.00510381031220059
7.5018530199794e-05 1.83358117916724e-12 0.926509985729838 2.50000000012558 2.50000000000329 0.00796662243085418 0.00795550000915396 0.00794428374386827 2.49902450616311 0.00794428390907075 2.49902450454603 2.49902450473717 0.00794428457848088 0.0079442844225094 0.00794428515262783
7.50190163417261e-05 1.49418160628149e-12 0.950817082138437 2.50000000013035 2.50000000000335 0.00865688499087344 0.00864580194863467 0.00863566044647461 2.49901956115141 0.00863566012446712 2.49901956095593 2.49901956095585 0.00863565649510528 0.0086356597737084 0.00863565914523423
7.50192594126922e-05 1.61146537916813e-12 0.962970630099634 2.50000000015759 2.50000000000385 0.00904238991168918 0.0090295326671301 0.00901856833590103 2.49900316709033 0.00901856702180251 2.49900316796759 2.4990031678799 0.00901853984419045 0.00901856603713751 0.00901856702417903
7.50197455546244e-05 2.19707773394166e-12 0.987277725821833 2.50000000023933 2.50000000000575 0.0100768709569884 0.010058043777392 0.0100427681162041 2.49894131350149 0.0100427680268284 2.4989413127988 2.49894131286524 0.0100427198652808 0.0100427682341515 0.0100427677663404
7.5020191248656e-05 5.11495175470119e-12 1.0095624259016 2.50000000048259 2.50000000001032 0.0117167336153735 0.0116806534221432 0.0116451118615328 2.49878828096554 0.0116451078519844 2.49878828147178 2.49878828138674 0.0116449496888891 0.011645108390404 0.0116451064890435
7.50205791936278e-05 1.33856199552852e-11 1.02895967354893 2.50000000071676 2.50000000001547 0.013960240761332 0.0139028645502635 0.0138403819738402 2.49862939888032 0.0138403848916287 2.49862939847015 2.4986293983986 0.013840220165874 0.0138403858996162 0.0138403854041639
7.50206570911865e-05 3.37235073499927e-11 1.03285455123122 2.50000000061693 2.50000000001613 0.0144530710407835 0.0143847759840064 0.0143145714467363 2.49867712310559 0.0143146003139366 2.49867712333548 2.49867712059436 0.0143148141405643 0.0143146010479755 0.0143145917022182
7.50206960399658e-05 4.4347777129872e-11 1.03480199040632 2.50000000055683 2.50000000001431 0.0146460628917711 0.0145750032899216 0.0144997162213988 2.49875605786411 0.0144997698222209 2.4987560579062 2.49875605581386 0.0145002831697855 0.0144997686326151 0.0144997727034843
7.50207739375246e-05 4.92982530018021e-11 1.03869686807349 2.50000000052643 2.50000000000667 0.0148686332142709 0.0148055312852736 0.0147181731099489 2.49894207721783 0.0147182266994751 2.49894207659355 2.49894206991947 0.0147186869724444 0.0147181096358081 0.0147182447434935
7.5020848034382e-05 3.78391422692261e-11 1.04240171094006 2.50000000084509 2.49999999999905 0.0150381084457194 0.014981178657595 0.014865805583613 2.49895152593411 0.0148657591938044 2.49895152512134 2.49895149405156 0.0148633043126103 0.0148644638245378 0.0148657602502167
7.50209027530704e-05 2.78348657492836e-11 1.04513764504695 2.50000000103418 2.5000000000045 0.0152977313265779 0.0152312292572941 0.01508793943861 2.49877316891957 0.0150878075806808 2.49877316908067 2.49877317094418 0.0150803471250364 0.015085826238409 0.0150877858940699
7.50209656735658e-05 2.06303505696515e-11 1.04828367000496 2.50000000123453 2.50000000001674 0.0157997747862442 0.0157194145668667 0.015558625012508 2.4985067889078 0.0155585051459636 2.49850679019412 2.49850685545312 0.0155444161060761 0.0155557025801967 0.0155584932311551
7.50209800220735e-05 1.05120708715866e-11 1.04900109524293 2.50000000120149 2.50000000002272 0.0159329815665983 0.0158542998221889 0.015695891340121 2.49845939848884 0.0156957976366562 2.49845939988262 2.49845947667398 0.0156801925739336 0.0156921291523176 0.0156958048995294
7.50210087190891e-05 -1.83137735477444e-11 1.05043594615096 2.50000000096805 2.50000000002616 0.0161678271323894 0.0161137918980528 0.0159791148407123 2.49841410182497 0.0159790957006955 2.49841410313596 2.4984142040096 0.0159593576803547 0.0159762110291416 0.0159791689719756
7.50210377824906e-05 -1.07071407308286e-10 1.0518891160252 2.50000000080081 2.50000000003083 0.016320211960353 0.0163380134867254 0.0162626365448521 2.49842264782972 0.0162626961469121 2.4984226481869 2.49842276120034 0.0162371392928395 0.0162756795575671 0.016262883860873
7.50210719859466e-05 -7.45155911871042e-11 1.05359928881503 2.50000000039306 2.50000000002332 0.0165732980871439 0.0166129240057978 0.0166008193793646 2.49842575692568 0.0166009094412579 2.49842575492433 2.49842571802467 0.0165682056203678 0.016670324412928 0.0166009103074452
7.50211059129344e-05 -4.77297239054061e-11 1.05529563773061 2.50000000023636 2.5000000000209 0.0170190633406816 0.0169944057921092 0.0169852716063707 2.4983351254005 0.0169852925622443 2.4983351223976 2.49833500068228 0.0169428199176327 0.0171586526150417 0.0169850844346992
7.50211301269829e-05 -2.53591832483141e-11 1.05650634031104 2.49999999923992 2.5000000000197 0.0173705308947557 0.0173175634892079 0.0173000109359067 2.49824211380052 0.017299965160702 2.49824211222503 2.49824201260022 0.0172433838116551 0.0176507487061423 0.0172998466393454
7.50211573884628e-05 1.44674816418817e-11 1.05786941445068 2.49999999893425 2.50000000003441 0.0176902812134706 0.017621578439498 0.0176239560832199 2.49825522180647 0.0176239362567969 2.49825522471665 2.49825516496655 0.0174974183303175 0.0183113122692051 0.0176238970684288
7.50211794821703e-05 -4.56273034784915e-12 1.05897409976527 2.50000000422679 2.50000000002858 0.0178713898455338 0.0178102323130696 0.0178313820299667 2.49827070907099 0.0178314245805259 2.49827071255454 2.49827068303739 0.0174560683670353 0.0186146321786652 0.0178314586472536
7.50211951041756e-05 -4.48445776389573e-11 1.05975519933546 2.5000000068739 2.50000000002607 0.0181077424855316 0.0180327783456018 0.0180298180253977 2.49812310931199 0.018029814375672 2.49812310560854 2.49812309478369 0.0173370859000281 0.018732896275038 0.0180297821134094
7.50212068114915e-05 -1.02389762175687e-10 1.06034056454123 2.50000000912945 2.49999999999552 0.0184560717331111 0.0183503964684759 0.018277412639785 2.49783559954613 0.018277261494068 2.49783558957035 2.49783559128564 0.0172712252691246 0.0188261585586585 0.018277122121722
7.5021218065636e-05 -1.30183249053259e-10 1.06090327123463 2.50000000913614 2.49999999999677 0.0189644291321589 0.0188120995928167 0.0186378672667525 2.4973913307022 0.0186374682515539 2.4973913144073 2.49739132563684 0.0172703267331853 0.0189286975490024 0.0186372212449001
7.50212267939761e-05 -1.61786352230578e-10 1.06133968792065 2.50000000990071 2.49999999997104 0.0194715087488719 0.0192744352588063 0.019008400794729 2.49694220062197 0.0190077531203425 2.4969421832594 2.49694220099705 0.017323284480386 0.0190610851913679 0.0190074537038585
7.50212394245307e-05 -1.29036853758104e-10 1.06197121589206 2.50000000768328 2.50000000000507 0.0203514740892659 0.0200745592374339 0.0196809657869908 2.49621642410287 0.0196799464134332 2.49621640867477 2.49621642862519 0.017486826502744 0.0192802203569763 0.0196795759415797
7.50212496956731e-05 -1.07078217968191e-10 1.06248477356936 2.5000000059718 2.50000000000821 0.0211322831662287 0.0207894638405896 0.0203170400783739 2.49562395339554 0.0203157784249427 2.49562394627909 2.49562396586138 0.0176734806669889 0.0195595140332314 0.0203153977796808
7.50212573848146e-05 -4.14173609344436e-11 1.06286923152331 2.50000000340865 2.50000000006344 0.0217265745682472 0.0213356019300589 0.020826829492269 2.49522177620212 0.0208254598800932 2.49522177623673 2.49522179466401 0.0178317062986468 0.019887302744162 0.0208250850290964
7.50212655009843e-05 -2.75291696479122e-13 1.06327504069618 2.50000000256691 2.50000000006888 0.0223383271796109 0.0218998927845832 0.0213772733032192 2.49487917912958 0.0213758879207823 2.49487919011166 2.49487920938048 0.0180029376840464 0.0203202511204613 0.0213755381407295
7.50212714116363e-05 9.72030454199584e-11 1.06357057445646 2.49999999914625 2.50000000013353 0.0227690235656365 0.0222936241344105 0.0217792273785312 2.49472524678091 0.0217779090935494 2.49472526424168 2.49472528381891 0.0181257805708925 0.0207129852705908 0.0217775610735969
7.50212780661047e-05 1.82129878553021e-10 1.06390329905169 2.49999999421283 2.5000000001482 0.0232044655288567 0.022689602130567 0.0222115281385022 2.49471213655558 0.0222103957762381 2.49471216442648 2.49471218638277 0.0182434424663882 0.0212137094680205 0.0222100634474878
7.50212831105824e-05 2.75466929657101e-10 1.06415552414216 2.49999999113395 2.50000000021115 0.0234221680787931 0.0229129959288569 0.0224947844509678 2.49482428904175 0.0224938814301199 2.49482432581052 2.4948243525495 0.0182916244690873 0.0215914991094648 0.0224937261495116
7.5021290980353e-05 3.61176205709973e-10 1.0645490140575 2.49999999106972 2.50000000023471 0.0235791525824536 0.0230907847225258 0.0228099682846224 2.49518934812744 0.0228095780205456 2.49518939772884 2.49518943838845 0.0182636838237307 0.0220972040438576 0.0228096617196657
7.50212975295335e-05 4.30730680398722e-10 1.06487647413243 2.49999999300328 2.50000000029778 0.0235494089243722 0.0231025392791974 0.0229610024624688 2.49564726356924 0.0229611991297162 2.49564732125144 2.4956473773625 0.018145410715578 0.0224010550703072 0.0229615177972688
7.50213044447982e-05 4.55020339890475e-10 1.06522223792597 2.49999999588622 2.50000000029463 0.0234125061988516 0.0230164209757252 0.0230278374335927 2.49629960457128 0.0230286132444401 2.4962996625995 2.49629972626759 0.0179452357992782 0.02261137170408 0.0230290958135311
7.50213121199425e-05 4.83859575443312e-10 1.0656059955887 2.49999999735262 2.50000000032966 0.0231793158524926 0.0228388591998915 0.0230093619111225 2.49712668548792 0.0230108326040451 2.49712673786714 2.49712679969724 0.0176686325699023 0.0227219682975918 0.0230114142932103
7.50213234915771e-05 4.48681857629172e-10 1.06617457699002 2.49999999783297 2.5000000002684 0.0226956006873957 0.0224475892540143 0.0228189342947748 2.49850800530173 0.0228213944464919 2.49850804017129 2.4985080783485 0.0172655939144728 0.0226633802871247 0.0228220761036519
