Time	2kV
-1.5E-9	-0.0163349
-1.4E-9	-0.00217879
-1.3E-9	-0.0322173
-1.2E-9	-0.129584
-1.1E-9	-0.0401585
-1.0E-9	0.12419
-916.9E-12	-0.019097
-816.9E-12	-0.0746856
-716.9E-12	0.0164658
-616.9E-12	-0.0505166
-516.9E-12	0.234331
-416.9E-12	0.0616962
-316.9E-12	0.344127
-216.9E-12	-0.0218592
-116.9E-12	0.00817932
-16.8E-12	0.53955
83.2E-12	2.02628
183.2E-12	3.96014
283.2E-12	4.54227
383.2E-12	3.94909
483.2E-12	4.96557
583.2E-12	5.90574
683.2E-12	5.86638
783.2E-12	6.41916
883.2E-12	6.36668
983.2E-12	6.45127
1.1E-9	7.52471
1.2E-9	7.5254
1.3E-9	7.13939
1.4E-9	6.66395
1.5E-9	6.44505
1.6E-9	5.38335
1.7E-9	4.97765
1.8E-9	5.38542
1.9E-9	5.13959
2.0E-9	4.31474
2.1E-9	3.80995
2.2E-9	3.69049
2.3E-9	4.04508
2.4E-9	3.47262
2.5E-9	3.42359
2.6E-9	3.63283
2.7E-9	3.62868
2.8E-9	3.57068
2.9E-9	3.82894
3.0E-9	4.14762
3.1E-9	3.79648
3.2E-9	3.76921
3.3E-9	4.21219
3.4E-9	4.59889
3.5E-9	4.70386
3.6E-9	4.64654
3.7E-9	5.01425
3.8E-9	4.49255
3.9E-9	4.59579
4.0E-9	4.71283
4.1E-9	4.57887
4.2E-9	4.3907
4.3E-9	4.88961
4.4E-9	4.8171
4.5E-9	4.43247
4.6E-9	4.44525
4.7E-9	4.52293
4.8E-9	4.84231
4.9E-9	4.75081
5.0E-9	4.70178
5.1E-9	5.0695
5.2E-9	5.0253
5.3E-9	5.25629
5.4E-9	5.28184
5.5E-9	5.42271
5.6E-9	5.45654
5.7E-9	5.61502
5.8E-9	5.77074
5.9E-9	5.93509
6.0E-9	6.02451
6.1E-9	6.03315
6.2E-9	6.22097
6.3E-9	6.23893
6.4E-9	6.14398
6.5E-9	5.87398
6.6E-9	6.28899
6.7E-9	6.39223
6.8E-9	6.1716
6.9E-9	6.26413
7.0E-9	6.30971
7.1E-9	6.48752
7.2E-9	6.50202
7.3E-9	6.24514
7.4E-9	6.22374
7.5E-9	6.27311
7.6E-9	6.26724
7.7E-9	6.25757
7.8E-9	6.11221
7.9E-9	5.99448
8.0E-9	5.68028
8.1E-9	6.0107
8.2E-9	5.50488
8.3E-9	5.31844
8.4E-9	5.49038
8.5E-9	5.17135
8.6E-9	5.05672
8.7E-9	5.12405
8.8E-9	5.03531
8.9E-9	4.62859
9.0E-9	4.40589
9.1E-9	4.29713
9.2E-9	4.11793
9.3E-9	4.21461
9.4E-9	4.21288
9.5E-9	3.78026
9.6E-9	3.86278
9.7E-9	3.90352
9.8E-9	3.65458
9.9E-9	3.77542
10.0E-9	3.5876
10.1E-9	3.62247
10.2E-9	3.80995
10.3E-9	3.6204
10.4E-9	3.66632
10.5E-9	3.68358
10.6E-9	3.42152
10.7E-9	3.5655
10.8E-9	3.53132
10.9E-9	3.14496
11.0E-9	3.14841
11.1E-9	3.33141
11.2E-9	3.30931
11.3E-9	3.2406
11.4E-9	3.29205
11.5E-9	3.368
11.6E-9	3.30275
11.7E-9	3.43188
11.8E-9	3.50128
11.9E-9	3.41462
12.0E-9	3.28031
12.1E-9	3.66977
12.2E-9	3.77508
12.3E-9	3.75643
12.4E-9	3.67806
12.5E-9	3.71327
12.6E-9	3.879
12.7E-9	3.89627
12.8E-9	3.80684
12.9E-9	3.85622
13.0E-9	3.65078
13.1E-9	3.75954
13.2E-9	3.80753
13.3E-9	3.56343
13.4E-9	3.35316
13.5E-9	3.4854
13.6E-9	3.42256
13.7E-9	3.42601
13.8E-9	3.34073
13.9E-9	2.99995
14.0E-9	3.0911
14.1E-9	3.16637
14.2E-9	3.2154
14.3E-9	3.05139
14.4E-9	2.76862
14.5E-9	3.09421
14.6E-9	2.72477
14.7E-9	2.74134
14.8E-9	2.9592
14.9E-9	2.81902
15.0E-9	2.74341
15.1E-9	2.84492
15.2E-9	2.49102
15.3E-9	2.57872
15.4E-9	2.78657
15.5E-9	2.59425
15.6E-9	2.85908
15.7E-9	2.63292
15.8E-9	2.38467
15.9E-9	2.65122
16.0E-9	2.76033
16.1E-9	2.47134
16.2E-9	2.32425
16.3E-9	2.22378
16.4E-9	2.30077
16.5E-9	2.82041
16.6E-9	2.77276
16.7E-9	2.46685
16.8E-9	2.67643
16.9E-9	2.84216
17.0E-9	2.75895
17.1E-9	2.90603
17.2E-9	2.94988
17.3E-9	3.24647
17.4E-9	3.36731
17.5E-9	3.06279
17.6E-9	3.3466
17.7E-9	3.31656
17.8E-9	3.37215
17.9E-9	3.29308
18.0E-9	3.445
18.1E-9	3.48954
18.2E-9	3.40426
18.3E-9	3.51026
18.4E-9	3.41669
18.5E-9	3.46295
18.6E-9	3.54133
18.7E-9	3.50887
18.8E-9	3.36352
18.9E-9	3.43671
19.0E-9	3.4961
19.1E-9	3.43982
19.2E-9	3.5655
19.3E-9	3.61763
19.4E-9	3.5838
19.5E-9	3.82894
19.6E-9	3.59001
19.7E-9	3.70982
19.8E-9	3.60244
19.9E-9	3.74055
20.0E-9	3.68082
20.1E-9	3.68047
20.2E-9	3.63214
20.3E-9	3.84517
20.4E-9	3.58656
20.5E-9	3.52165
20.6E-9	3.61556
20.7E-9	3.61798
20.8E-9	3.62489
20.9E-9	3.70499
21.0E-9	3.7478
21.1E-9	3.53822
21.2E-9	3.59934
21.3E-9	3.71155
21.4E-9	3.53581
21.5E-9	3.91457
21.6E-9	3.75609
21.7E-9	3.91146
21.8E-9	3.86312
21.9E-9	4.00675
22.0E-9	4.25846
22.1E-9	4.32026
22.2E-9	4.30265
22.3E-9	4.1276
22.4E-9	4.32302
22.5E-9	4.55366
22.6E-9	4.37205
22.7E-9	4.7149
22.8E-9	4.36653
22.9E-9	4.32233
23.0E-9	4.72595
23.1E-9	4.6455
23.2E-9	4.49462
23.3E-9	4.60131
23.4E-9	4.62721
23.5E-9	4.76704
23.6E-9	4.95763
23.7E-9	4.88788
23.8E-9	4.84093
23.9E-9	5.02703
24.0E-9	4.76635
24.1E-9	4.79639
24.2E-9	4.74736
24.3E-9	4.61339
24.4E-9	4.82884
24.5E-9	4.99354
24.6E-9	4.79984
24.7E-9	4.87028
24.8E-9	4.86682
24.9E-9	4.78879
25.0E-9	4.5143
25.1E-9	4.71007
25.2E-9	4.72837
25.3E-9	4.47701
25.4E-9	4.49013
25.5E-9	4.72699
25.6E-9	4.62582
25.7E-9	4.54123
25.8E-9	4.38172
25.9E-9	4.61374
26.0E-9	4.47563
26.1E-9	4.44732
26.2E-9	4.51361
26.3E-9	4.44939
26.4E-9	4.62582
26.5E-9	4.52017
26.6E-9	4.21633
26.7E-9	4.35859
26.8E-9	4.51189
26.9E-9	4.4815
27.0E-9	4.16592
27.1E-9	4.31335
27.2E-9	4.47011
27.3E-9	4.41797
27.4E-9	4.34443
27.5E-9	4.22289
27.6E-9	4.25915
27.7E-9	4.18906
27.8E-9	4.33856
27.9E-9	4.32855
28.0E-9	4.26087
28.1E-9	4.13796
28.2E-9	4.12967
28.3E-9	4.23463
28.4E-9	4.07892
28.5E-9	4.43662
28.6E-9	4.28746
28.7E-9	4.44766
28.8E-9	4.53847
28.9E-9	4.52155
29.0E-9	4.24982
29.1E-9	4.5692
29.2E-9	4.49704
29.3E-9	4.36618
29.4E-9	4.53744
29.5E-9	4.58336
29.6E-9	4.60718
29.7E-9	4.6462
29.8E-9	4.28228
29.9E-9	4.44974
30.0E-9	4.46424
30.1E-9	4.2153
30.2E-9	4.22911
30.3E-9	4.28297
30.4E-9	4.29782
30.5E-9	4.5288
30.6E-9	4.31335
30.7E-9	4.37447
30.8E-9	4.24326
30.9E-9	4.31025
31.0E-9	4.09825
31.1E-9	4.00952
31.2E-9	4.07546
31.3E-9	4.18422
31.4E-9	4.25017
31.5E-9	4.30507
31.6E-9	4.21599
31.7E-9	4.20598
31.8E-9	4.18043
31.9E-9	4.02126
32.0E-9	4.13209
32.1E-9	4.0727
32.2E-9	3.98155
32.3E-9	3.91215
32.4E-9	3.95704
32.5E-9	3.87452
32.6E-9	3.84966
32.7E-9	3.99053
32.8E-9	3.77197
32.9E-9	3.92354
33.0E-9	4.00296
33.1E-9	4.02989
33.2E-9	3.94012
33.3E-9	4.16247
33.4E-9	3.85622
33.5E-9	3.94564
33.6E-9	3.98293
33.7E-9	3.88833
33.8E-9	4.01918
33.9E-9	4.00572
34.0E-9	4.02402
34.1E-9	4.11482
34.2E-9	3.9377
34.3E-9	3.79131
34.4E-9	3.80408
34.5E-9	3.79269
34.6E-9	3.79579
34.7E-9	3.93908
34.8E-9	3.91595
34.9E-9	4.05855
35.0E-9	3.92665
35.1E-9	3.66908
35.2E-9	3.59485
35.3E-9	3.54098
35.4E-9	3.67426
35.5E-9	3.83101
35.6E-9	3.6929
35.7E-9	3.80719
35.8E-9	3.47228
35.9E-9	3.5434
36.0E-9	3.5983
36.1E-9	3.32105
36.2E-9	3.36075
36.3E-9	3.36766
36.4E-9	3.48298
36.5E-9	3.65803
36.6E-9	3.52061
36.7E-9	3.44051
36.8E-9	3.4343
36.9E-9	3.29861
37.0E-9	3.29205
37.1E-9	3.37629
37.2E-9	3.13529
37.3E-9	3.3535
37.4E-9	3.12908
37.5E-9	3.00133
37.6E-9	3.34522
37.7E-9	2.97888
37.8E-9	3.0438
37.9E-9	3.1132
38.0E-9	3.01825
38.1E-9	3.22265
38.2E-9	3.26132
38.3E-9	3.23093
38.4E-9	3.13702
38.5E-9	3.08385
38.6E-9	3.08316
38.7E-9	3.26719
38.8E-9	3.30171
38.9E-9	2.94021
39.0E-9	3.02446
39.1E-9	3.19261
39.2E-9	2.9851
39.3E-9	3.2551
39.4E-9	3.22334
39.5E-9	3.1277
39.6E-9	2.93504
39.7E-9	3.11561
39.8E-9	3.11596
39.9E-9	3.26408
40.0E-9	3.31034
40.1E-9	3.22334
40.2E-9	3.34694
40.3E-9	3.20883
40.4E-9	3.19226
40.5E-9	3.2879
40.6E-9	3.22299
40.7E-9	3.47815
40.8E-9	3.41358
40.9E-9	3.08834
41.0E-9	2.98061
41.1E-9	3.41323
41.2E-9	3.33831
41.3E-9	3.57689
41.4E-9	3.29584
41.5E-9	3.32312
41.6E-9	3.35661
41.7E-9	3.12977
41.8E-9	3.42359
41.9E-9	3.57551
42.0E-9	3.22817
42.1E-9	3.49714
42.2E-9	3.61177
42.3E-9	3.4084
42.4E-9	3.43568
42.5E-9	3.64042
42.6E-9	3.27996
42.7E-9	3.53166
42.8E-9	3.51164
42.9E-9	3.48332
43.0E-9	3.49092
43.1E-9	3.59036
43.2E-9	3.5762
43.3E-9	3.47607
43.4E-9	3.83101
43.5E-9	3.60969
43.6E-9	3.48988
43.7E-9	3.78164
43.8E-9	3.76886
43.9E-9	3.61729
44.0E-9	3.70499
44.1E-9	3.76058
44.2E-9	3.69152
44.3E-9	3.87417
44.4E-9	3.61798
44.5E-9	3.64975
44.6E-9	3.90628
44.7E-9	4.03334
44.8E-9	3.93908
44.9E-9	3.61902
45.0E-9	3.86036
45.1E-9	4.07512
45.2E-9	3.69428
45.3E-9	3.71258
45.4E-9	3.92907
45.5E-9	3.80788
45.6E-9	3.8248
45.7E-9	3.88522
45.8E-9	3.70706
45.9E-9	3.95462
46.0E-9	3.78509
46.1E-9	3.69359
46.2E-9	3.91215
46.3E-9	3.69325
46.4E-9	3.79131
46.5E-9	4.01677
46.6E-9	3.71914
46.7E-9	3.67081
46.8E-9	3.84102
46.9E-9	3.71914
47.0E-9	3.74815
47.1E-9	3.94081
47.2E-9	3.59174
47.3E-9	3.68772
47.4E-9	3.85
47.5E-9	3.82203
47.6E-9	3.66459
47.7E-9	3.73675
47.8E-9	3.85242
47.9E-9	3.62489
48.0E-9	3.50473
48.1E-9	3.58104
48.2E-9	3.77991
48.3E-9	3.52994
48.4E-9	3.38527
48.5E-9	3.76265
48.6E-9	3.51889
48.7E-9	3.3863
48.8E-9	3.75022
48.9E-9	3.54685
49.0E-9	3.32864
49.1E-9	3.37698
49.2E-9	3.34556
49.3E-9	3.35557
49.4E-9	3.33589
49.5E-9	3.37733
49.6E-9	3.44811
49.7E-9	3.416
49.8E-9	3.30068
49.9E-9	3.281
50.0E-9	3.39563
50.1E-9	3.26201
50.2E-9	3.19364
50.3E-9	3.12355
50.4E-9	3.13391
50.5E-9	3.31
50.6E-9	3.1643
50.7E-9	3.27996
50.8E-9	3.10111
50.9E-9	2.95299
51.0E-9	3.12632
51.1E-9	2.8791
51.2E-9	3.05692
51.3E-9	3.08661
51.4E-9	3.04828
51.5E-9	2.99926
51.6E-9	2.79934
51.7E-9	2.84112
51.8E-9	2.97405
51.9E-9	2.93573
52.0E-9	2.93711
52.1E-9	2.83145
52.2E-9	2.90914
52.3E-9	2.80073
52.4E-9	2.47306
52.5E-9	2.88428
52.6E-9	2.83525
52.7E-9	2.50759
52.8E-9	2.58286
52.9E-9	2.73927
53.0E-9	2.25831
53.1E-9	2.50794
53.2E-9	2.7189
53.3E-9	2.42576
53.4E-9	2.29007
53.5E-9	2.44372
53.6E-9	2.3063
53.7E-9	2.47686
53.8E-9	2.36914
53.9E-9	2.30146
54.0E-9	2.27971
54.1E-9	2.30008
54.2E-9	2.13332
54.3E-9	2.30354
54.4E-9	2.35843
54.5E-9	2.37881
54.6E-9	2.20824
54.7E-9	2.42714
54.8E-9	2.03906
54.9E-9	1.95412
55.0E-9	2.1454
55.1E-9	2.24208
55.2E-9	1.94963
55.3E-9	1.90095
55.4E-9	2.11675
55.5E-9	2.1385
55.6E-9	2.35291
55.7E-9	2.29974
55.8E-9	1.8685
55.9E-9	1.81636
56.0E-9	2.02559
56.1E-9	2.11157
56.2E-9	1.92374
56.3E-9	2.04596
56.4E-9	1.86539
56.5E-9	2.04286
56.6E-9	2.07082
56.7E-9	2.00971
56.8E-9	2.04424
56.9E-9	2.12779
57.0E-9	1.9341
57.1E-9	2.16957
57.2E-9	1.91442
57.3E-9	2.16715
57.4E-9	2.11226
57.5E-9	2.16198
57.6E-9	2.03871
57.7E-9	1.87782
57.8E-9	1.95965
57.9E-9	2.04942
58.0E-9	2.00937
58.1E-9	1.98278
58.2E-9	1.99797
58.3E-9	1.90786
58.4E-9	2.00108
58.5E-9	1.94929
58.6E-9	2.02974
58.7E-9	2.03561
58.8E-9	1.96068
58.9E-9	2.01351
59.0E-9	1.89336
59.1E-9	2.18304
59.2E-9	2.0142
59.3E-9	1.93237
59.4E-9	1.94687
59.5E-9	2.08498
59.6E-9	1.90889
59.7E-9	2.06254
59.8E-9	2.02076
59.9E-9	1.94376
60.0E-9	2.26107
60.1E-9	1.94515
60.2E-9	1.76491
60.3E-9	2.05839
60.4E-9	2.23759
60.5E-9	2.2407
60.6E-9	2.19512
60.7E-9	2.01972
60.8E-9	1.98623
60.9E-9	1.99832
61.0E-9	2.09845
61.1E-9	2.3498
61.2E-9	2.15265
61.3E-9	2.03871
61.4E-9	2.14402
61.5E-9	2.08153
61.6E-9	2.16198
61.7E-9	2.00384
61.8E-9	2.01144
61.9E-9	2.09672
62.0E-9	2.00315
62.1E-9	2.19685
62.2E-9	2.44095
62.3E-9	2.06081
62.4E-9	2.05598
62.5E-9	2.35602
62.6E-9	2.02041
62.7E-9	2.20652
62.8E-9	2.12641
62.9E-9	2.1751
63.0E-9	2.1416
63.1E-9	1.99003
63.2E-9	1.92995
63.3E-9	2.27281
63.4E-9	2.14609
63.5E-9	2.03353
63.6E-9	2.00798
63.7E-9	2.05494
63.8E-9	1.98934
63.9E-9	2.21411
64.0E-9	2.43267
64.1E-9	2.19754
64.2E-9	2.08981
64.3E-9	2.33219
64.4E-9	2.11951
64.5E-9	2.11882
64.6E-9	2.47445
64.7E-9	2.37052
64.8E-9	1.95102
64.9E-9	2.09914
65.0E-9	2.1385
65.1E-9	2.02076
65.2E-9	2.1568
65.3E-9	2.20859
65.4E-9	2.00212
65.5E-9	2.00108
65.6E-9	1.79875
65.7E-9	2.25623
65.8E-9	2.06806
65.9E-9	2.21031
66.0E-9	2.26832
66.1E-9	1.95205
66.2E-9	1.98658
66.3E-9	1.99901
66.4E-9	1.96655
66.5E-9	2.1385
66.6E-9	1.95343
66.7E-9	1.76906
66.8E-9	1.71968
66.9E-9	2.22274
67.0E-9	1.8281
67.1E-9	1.63993
67.2E-9	1.79772
67.3E-9	1.883
67.4E-9	1.94273
67.5E-9	1.86746
67.6E-9	1.77286
67.7E-9	1.84743
67.8E-9	1.57571
67.9E-9	1.81532
68.0E-9	1.91545
68.1E-9	1.94411
68.2E-9	1.73867
68.3E-9	1.70415
68.4E-9	1.8098
68.5E-9	1.63647
68.6E-9	1.54912
68.7E-9	1.66271
68.8E-9	1.59918
68.9E-9	1.64269
69.0E-9	1.61092
69.1E-9	1.63475
69.2E-9	1.61576
69.3E-9	1.79737
69.4E-9	1.54843
69.5E-9	1.53945
69.6E-9	1.59849
69.7E-9	1.54152
69.8E-9	1.51459
69.9E-9	1.74558
70.0E-9	1.55568
70.1E-9	1.51011
70.2E-9	1.82223
70.3E-9	1.66168
70.4E-9	1.57916
70.5E-9	1.9082
70.6E-9	1.46867
70.7E-9	1.5177
70.8E-9	1.38201
70.9E-9	1.41136
71.0E-9	1.62025
71.1E-9	1.66099
71.2E-9	1.67825
71.3E-9	1.76388
71.4E-9	1.44623
71.5E-9	1.64372
71.6E-9	1.73177
71.7E-9	1.62266
71.8E-9	1.59746
71.9E-9	1.68378
72.0E-9	1.52944
72.1E-9	1.29914
72.2E-9	1.52115
72.3E-9	1.52702
72.4E-9	1.36923
72.5E-9	1.43242
72.6E-9	1.71209
72.7E-9	1.62301
72.8E-9	1.52357
72.9E-9	1.56051
73.0E-9	1.49008
73.1E-9	1.65788
73.2E-9	1.42275
73.3E-9	1.41619
73.4E-9	1.58158
73.5E-9	1.63302
73.6E-9	1.41757
73.7E-9	1.60402
73.8E-9	1.46833
73.9E-9	1.46073
74.0E-9	1.46211
74.1E-9	1.55603
74.2E-9	1.38236
74.3E-9	1.18555
74.4E-9	1.52357
74.5E-9	1.53186
74.6E-9	1.33574
74.7E-9	1.33505
74.8E-9	1.48041
74.9E-9	1.41205
75.0E-9	1.15586
75.1E-9	1.53324
75.2E-9	1.37856
75.3E-9	1.50907
75.4E-9	1.51667
75.5E-9	1.38132
75.6E-9	1.27394
75.7E-9	1.56466
75.8E-9	1.60644
75.9E-9	1.41792
76.0E-9	1.48525
76.1E-9	1.38201
76.2E-9	1.12064
76.3E-9	1.28844
76.4E-9	1.35473
76.5E-9	1.51494
76.6E-9	1.46039
76.7E-9	1.50803
76.8E-9	1.1493
76.9E-9	1.30916
77.0E-9	1.32504
77.1E-9	1.40342
77.2E-9	1.45935
77.3E-9	1.20523
77.4E-9	1.23423
77.5E-9	1.23562
77.6E-9	1.56777
77.7E-9	1.37062
77.8E-9	1.02258
77.9E-9	1.39789
78.0E-9	1.27705
78.1E-9	1.3209
78.2E-9	1.32642
78.3E-9	1.27359
78.4E-9	1.25461
78.5E-9	1.30847
78.6E-9	1.37303
78.7E-9	1.31261
78.8E-9	1.29811
78.9E-9	1.35784
79.0E-9	1.2332
79.1E-9	1.1562
79.2E-9	1.10683
79.3E-9	1.22871
79.4E-9	1.27946
79.5E-9	1.38615
79.6E-9	1.48076
79.7E-9	1.01119
79.8E-9	1.16587
79.9E-9	1.38546
80.0E-9	1.31606
80.1E-9	1.74523
80.2E-9	1.40549
80.3E-9	1.20351
80.4E-9	1.13376
80.5E-9	1.18348
80.6E-9	1.41377
80.7E-9	1.25426
80.8E-9	1.06263
80.9E-9	1.30571
81.0E-9	1.14654
81.1E-9	1.17312
81.2E-9	1.26807
81.3E-9	1.12168
81.4E-9	1.13445
81.5E-9	1.33609
81.6E-9	1.16483
81.7E-9	1.28948
81.8E-9	1.13134
81.9E-9	1.39962
82.0E-9	1.38443
82.1E-9	1.19349
82.2E-9	1.29397
82.3E-9	1.08473
82.4E-9	1.07161
82.5E-9	1.35059
82.6E-9	1.15827
82.7E-9	1.2843
82.8E-9	1.1493
82.9E-9	1.19453
83.0E-9	1.2111
83.1E-9	1.24977
83.2E-9	1.03329
83.3E-9	0.990819
83.4E-9	1.28741
83.5E-9	0.974246
83.6E-9	0.953184
83.7E-9	1.20247
83.8E-9	0.89
83.9E-9	1.01706
84.0E-9	0.913478
84.1E-9	1.04019
84.2E-9	1.14239
84.3E-9	1.27636
84.4E-9	1.11753
84.5E-9	1.08439
84.6E-9	1.00808
84.7E-9	0.965959
84.8E-9	0.993581
84.9E-9	1.03398
85.0E-9	1.12755
85.1E-9	1.16173
85.2E-9	1.07023
85.3E-9	1.2698
85.4E-9	1.1928
85.5E-9	1.24183
85.6E-9	1.06022
85.7E-9	0.947315
85.8E-9	0.866176
85.9E-9	1.05504
86.0E-9	0.976662
86.1E-9	1.00118
86.2E-9	0.899322
86.3E-9	0.905192
86.4E-9	1.00394
86.5E-9	1.18175
86.6E-9	1.07299
86.7E-9	1.04295
86.8E-9	1.09544
86.9E-9	1.25875
87.0E-9	1.03122
87.1E-9	0.976662
87.2E-9	0.81404
87.3E-9	0.820946
87.4E-9	1.0944
87.5E-9	0.989437
87.6E-9	0.972865
87.7E-9	1.08853
87.8E-9	0.987711
87.9E-9	1.16242
88.0E-9	0.97977
88.1E-9	0.980806
88.2E-9	0.957673
88.3E-9	0.962852
88.4E-9	0.818874
88.5E-9	0.965269
88.6E-9	0.886892
88.7E-9	0.925562
88.8E-9	0.948005
88.9E-9	0.969412
89.0E-9	0.966304
89.1E-9	1.07748
89.2E-9	1.0288
89.3E-9	1.04295
89.4E-9	0.93523
89.5E-9	0.983913
89.6E-9	0.794015
89.7E-9	1.0105
89.8E-9	0.961471
89.9E-9	0.876534
90.0E-9	0.875153
90.1E-9	0.856854
90.2E-9	0.946279
90.3E-9	1.01084
90.4E-9	0.84615
90.5E-9	0.863759
90.6E-9	0.790907
90.7E-9	0.90312
90.8E-9	0.859271
90.9E-9	0.855473
91.0E-9	0.945933
91.1E-9	0.851675
91.2E-9	0.7367
91.3E-9	0.726342
91.4E-9	0.816457
91.5E-9	1.05884
91.6E-9	0.910371
91.7E-9	0.988056
91.8E-9	0.939028
91.9E-9	0.982532
92.0E-9	0.940064
92.1E-9	0.983913
92.2E-9	0.77537
92.3E-9	0.886547
92.4E-9	0.787109
92.5E-9	0.536443
92.6E-9	0.791943
92.7E-9	0.71115
92.8E-9	0.771227
92.9E-9	0.836483
93.0E-9	0.816802
93.1E-9	0.841317
93.2E-9	0.792288
93.3E-9	0.922455
93.4E-9	0.773989
93.5E-9	0.914859
93.6E-9	0.829923
93.7E-9	0.767774
93.8E-9	0.840971
93.9E-9	0.81991
94.0E-9	0.847531
94.1E-9	0.940409
94.2E-9	0.724615
94.3E-9	0.688362
94.4E-9	0.611367
94.5E-9	0.57753
94.6E-9	0.891381
94.7E-9	0.747403
94.8E-9	0.614129
94.9E-9	0.741533
95.0E-9	0.478783
95.1E-9	0.701482
95.2E-9	0.810587
95.3E-9	0.691469
95.4E-9	0.815421
95.5E-9	0.744641
95.6E-9	0.693196
95.7E-9	0.700446
95.8E-9	0.538514
95.9E-9	0.757071
96.0E-9	0.636226
96.1E-9	0.609985
96.2E-9	0.625523
96.3E-9	0.725651
96.4E-9	0.658669
96.5E-9	0.736354
96.6E-9	0.64831
96.7E-9	0.431826
96.8E-9	0.576839
96.9E-9	0.772262
97.0E-9	0.700446
97.1E-9	0.75638
97.2E-9	0.902775
97.3E-9	0.479819
97.4E-9	0.469115
97.5E-9	0.92867
97.6E-9	0.53886
97.7E-9	0.581328
97.8E-9	0.768119
97.9E-9	0.712185
98.0E-9	0.766738
98.1E-9	0.842698
98.2E-9	0.651418
98.3E-9	0.559576
98.4E-9	0.772608
98.5E-9	0.736009
98.6E-9	0.546801
98.7E-9	0.384179
98.8E-9	0.566136
98.9E-9	0.662812
99.0E-9	0.60964
99.1E-9	0.731521
99.2E-9	0.630702
99.3E-9	0.658669
99.4E-9	0.661776
99.5E-9	0.623106
99.6E-9	0.725996
99.7E-9	0.640024
99.8E-9	0.971138
99.9E-9	0.881368
100.0E-9	0.567862
100.1E-9	0.815767
100.2E-9	0.675242
100.3E-9	0.514346
100.4E-9	0.671789
100.5E-9	0.859961
100.6E-9	0.601699
100.7E-9	0.663848
100.8E-9	0.531609
100.9E-9	0.761904
101.0E-9	0.804027
101.1E-9	0.662812
101.2E-9	0.754999
101.3E-9	0.892071
101.4E-9	0.71184
101.5E-9	0.533681
101.6E-9	0.825779
101.7E-9	0.787109
101.8E-9	0.718055
101.9E-9	0.770536
102.0E-9	0.859271
102.1E-9	0.600318
102.2E-9	0.686981
102.3E-9	0.825089
102.4E-9	0.681111
102.5E-9	0.851675
102.6E-9	0.662121
102.7E-9	0.544039
102.8E-9	0.780894
102.9E-9	0.900703
103.0E-9	0.786419
103.1E-9	0.538169
103.2E-9	0.591686
103.3E-9	0.57097
103.4E-9	0.538169
103.5E-9	0.798503
103.6E-9	0.825434
103.7E-9	0.781585
103.8E-9	0.761559
103.9E-9	0.681111
104.0E-9	0.725651
104.1E-9	0.810587
104.2E-9	0.900358
104.3E-9	0.796086
104.4E-9	0.862033
104.5E-9	0.780204
104.6E-9	0.752582
104.7E-9	0.893798
104.8E-9	0.853056
104.9E-9	0.900012
105.0E-9	0.638298
105.1E-9	0.777442
105.2E-9	0.747403
105.3E-9	0.684219
105.4E-9	0.732902
105.5E-9	0.770536
105.6E-9	0.84615
105.7E-9	0.769846
105.8E-9	0.80092
105.9E-9	0.755344
106.0E-9	0.523323
106.1E-9	0.781585
106.2E-9	0.770881
106.3E-9	0.592377
106.4E-9	0.768119
106.5E-9	0.752582
106.6E-9	0.506059
106.7E-9	0.81335
106.8E-9	0.692505
106.9E-9	0.765702
107.0E-9	0.722544
107.1E-9	0.74326
107.2E-9	0.606533
107.3E-9	0.708387
107.4E-9	0.59652
107.5E-9	0.550944
107.6E-9	0.816802
107.7E-9	0.588233
107.8E-9	0.561302
107.9E-9	0.75569
108.0E-9	0.621034
108.1E-9	0.479128
108.2E-9	0.779513
108.3E-9	0.925562
108.4E-9	0.696648
108.5E-9	0.754654
108.6E-9	0.599282
108.7E-9	0.415944
108.8E-9	0.793324
108.9E-9	0.757761
109.0E-9	0.594794
109.1E-9	0.76294
109.2E-9	0.594103
109.3E-9	0.569934
109.4E-9	0.732902
109.5E-9	0.985985
109.6E-9	0.769155
109.7E-9	0.521942
109.8E-9	0.499499
109.9E-9	0.458067
110.0E-9	0.713912
110.1E-9	0.728758
110.2E-9	0.555087
110.3E-9	0.684564
110.4E-9	0.639333
110.5E-9	0.650382
110.6E-9	0.668681
110.7E-9	0.771572
110.8E-9	0.690088
110.9E-9	0.483271
111.0E-9	0.752582
111.1E-9	0.667646
111.2E-9	0.533335
111.3E-9	0.626558
111.4E-9	0.449089
111.5E-9	0.48776
111.6E-9	0.657978
111.7E-9	0.518834
111.8E-9	0.601008
111.9E-9	0.683873
112.0E-9	0.40524
112.1E-9	0.405585
112.2E-9	0.563374
112.3E-9	0.626213
112.4E-9	0.53886
112.5E-9	0.580983
112.6E-9	0.546801
112.7E-9	0.589269
112.8E-9	0.523668
112.9E-9	0.478437
113.0E-9	0.308564
113.1E-9	0.722198
113.2E-9	0.637952
113.3E-9	0.552671
113.4E-9	0.43666
113.5E-9	0.376928
113.6E-9	0.299242
113.7E-9	0.594103
113.8E-9	0.624487
113.9E-9	0.630356
114.0E-9	0.561993
114.1E-9	0.499154
114.2E-9	0.777787
114.3E-9	0.541622
114.4E-9	0.515036
114.5E-9	0.55854
114.6E-9	0.607569
114.7E-9	0.618962
